"brand","model","year","price_in_euro","transmission_type","fuel_type","mileage_in_km"
"ford","Ford Focus","2020",13789,"Manual","Diesel",82000
"ford","Ford Focus","2020",15788,"Manual","Diesel",71000
"ford","Ford Focus","2020",20690,"Manual","Diesel",43058
"ford","Ford Focus","2020",19490,"Manual","Diesel",63069
"ford","Ford Focus","2020",27980,"Manual","Diesel",22950
"ford","Ford Focus","2020",22990,"Manual","Diesel",16800
"ford","Ford Focus","2020",11680,"Manual","Diesel",139848
"ford","Ford Focus","2020",11900,"Manual","Diesel",165000
"ford","Ford Focus","2020",12780,"Manual","Diesel",150000
"ford","Ford Focus","2020",15750,"Manual","Diesel",92412
"ford","Ford Focus","2020",20990,"Manual","Diesel",58566
"ford","Ford Focus","2020",33650,"Manual","Diesel",75922
"ford","Ford Focus","2020",14990,"Manual","Diesel",95500
"ford","Ford Focus","2020",24280,"Manual","Diesel",67000
"ford","Ford Focus","2020",16490,"Manual","Diesel",32324
"ford","Ford Focus","2020",26190,"Manual","Diesel",38356
"ford","Ford Focus","2020",11889,"Manual","Diesel",168836
"ford","Ford Focus","2020",16990,"Manual","Diesel",54338
"ford","Ford Focus","2020",15900,"Manual","Diesel",124000
"ford","Ford Focus","2020",23390,"Manual","Diesel",74001
"ford","Ford Focus","2020",16980,"Manual","Diesel",51700
"ford","Ford Focus","2020",19770,"Manual","Diesel",52553
"ford","Ford Focus","2020",16995,"Manual","Diesel",97397
"ford","Ford Focus","2020",11999,"Manual","Diesel",177000
"ford","Ford Focus","2020",20990,"Manual","Diesel",120500
"ford","Ford Focus","2020",15990,"Manual","Diesel",97290
"ford","Ford Focus","2020",26950,"Manual","Diesel",39995
"ford","Ford Focus","2020",28900,"Manual","Diesel",50038
"ford","Ford Focus","2020",23000,"Manual","Diesel",58000
"ford","Ford Focus","2020",27900,"Manual","Diesel",50000
"ford","Ford Focus","2020",23499,"Manual","Diesel",110000
"ford","Ford Focus","2021",23590,"Manual","Diesel",19500
"ford","Ford Focus","2021",23850,"Manual","Diesel",25150
"ford","Ford Focus","2021",24850,"Manual","Diesel",22500
"ford","Ford Focus","2021",22950,"Manual","Diesel",20350
"ford","Ford Focus","2021",21000,"Manual","Diesel",26991
"ford","Ford Focus","2021",21240,"Manual","Diesel",21408
"ford","Ford Focus","2021",24990,"Manual","Diesel",28700
"ford","Ford Focus","2021",20990,"Manual","Diesel",40850
"ford","Ford Focus","2021",23990,"Manual","Diesel",34378
"ford","Ford Focus","2021",20698,"Manual","Diesel",31150
"ford","Ford Focus","2021",25870,"Manual","Diesel",28286
"ford","Ford Focus","2021",14990,"Manual","Diesel",64669
"ford","Ford Focus","2021",24990,"Manual","Diesel",18200
"ford","Ford Focus","2021",21580,"Manual","Diesel",48000
"ford","Ford Focus","2021",15790,"Manual","Diesel",71516
"ford","Ford Focus","2021",23330,"Manual","Diesel",32125
"ford","Ford Focus","2021",19440,"Manual","Diesel",30417
"ford","Ford Focus","2021",22200,"Manual","Diesel",20855
"ford","Ford Focus","2021",23490,"Manual","Diesel",13500
"ford","Ford Focus","2021",12990,"Manual","Diesel",175000
"ford","Ford Focus","2021",23785,"Manual","Diesel",25671
"ford","Ford Focus","2021",21990,"Manual","Diesel",11877
"ford","Ford Focus","2021",21490,"Manual","Diesel",31745
"ford","Ford Focus","2021",19950,"Manual","Diesel",35560
"ford","Ford Focus","2021",19950,"Manual","Diesel",33261
"ford","Ford Focus","2021",48888,"Manual","Diesel",20615
"ford","Ford Focus","2021",19300,"Manual","Diesel",19432
"ford","Ford Focus","2021",20500,"Manual","Diesel",15578
"ford","Ford Focus","2021",22495,"Manual","Diesel",16637
"ford","Ford Focus","2021",25490,"Manual","Diesel",25500
"ford","Ford Focus","2021",25900,"Manual","Diesel",24400
"ford","Ford Focus","2021",19695,"Manual","Diesel",35580
"ford","Ford Focus","2021",21336,"Manual","Diesel",17731
"ford","Ford Focus","2021",23550,"Manual","Diesel",30100
"ford","Ford Focus","2021",22990,"Manual","Diesel",7280
"ford","Ford Focus","2021",18870,"Manual","Diesel",81790
"ford","Ford Focus","2022",21950,"Manual","Diesel",30018
"ford","Ford Focus","2022",22950,"Manual","Diesel",23179
"ford","Ford Focus","2023",31550,"Manual","Diesel",3500
