연번,호선,고유역번호(외부역코드),역명,승하차구분,수송연월,승하차인원수
4063,5,2519,까치산,승차,2022-08,123326
4064,5,2519,까치산,하차,2022-08,123669
4065,5,2520,신정(은행정),승차,2022-08,50397
4066,5,2520,신정(은행정),하차,2022-08,50191
4067,5,2521,목동,승차,2022-08,63083
4068,5,2521,목동,하차,2022-08,63578
4069,5,2522,오목교(목동운동장앞),승차,2022-08,67062
4070,5,2522,오목교(목동운동장앞),하차,2022-08,66619
4071,5,2523,양평,승차,2022-08,22345
4072,5,2523,양평,하차,2022-08,22352
4073,5,2524,영등포구청,승차,2022-08,15979
4074,5,2524,영등포구청,하차,2022-08,15181
4075,5,2525,영등포시장,승차,2022-08,57226
4076,5,2525,영등포시장,하차,2022-08,58322
4077,5,2526,신길,승차,2022-08,8378
4078,5,2526,신길,하차,2022-08,8685
4079,5,2527,여의도,승차,2022-08,39534
4080,5,2527,여의도,하차,2022-08,37243
4081,5,2528,여의나루,승차,2022-08,22918
4082,5,2528,여의나루,하차,2022-08,22093
4083,5,2529,마포,승차,2022-08,49464
4084,5,2529,마포,하차,2022-08,49312
4085,5,2530,공덕,승차,2022-08,35073
4086,5,2530,공덕,하차,2022-08,32518
4087,5,2531,애오개,승차,2022-08,29088
4088,5,2531,애오개,하차,2022-08,28311
4089,5,2532,충정로(경기대입구),승차,2022-08,10865
4090,5,2532,충정로(경기대입구),하차,2022-08,11426
4091,5,2533,서대문,승차,2022-08,49848
4092,5,2533,서대문,하차,2022-08,46259
4093,5,2534,광화문(세종문화회관),승차,2022-08,76730
4094,5,2534,광화문(세종문화회관),하차,2022-08,74948
4095,5,2535,종로3가,승차,2022-08,75949
4096,5,2535,종로3가,하차,2022-08,78642
4097,5,2536,을지로4가,승차,2022-08,34254
4098,5,2536,을지로4가,하차,2022-08,33906
4099,5,2537,동대문역사문화공원(DDP),승차,2022-08,6510
4100,5,2537,동대문역사문화공원(DDP),하차,2022-08,7235
4101,5,2538,청구,승차,2022-08,19984
4102,5,2538,청구,하차,2022-08,16345
4103,5,2539,신금호,승차,2022-08,30665
4104,5,2539,신금호,하차,2022-08,34664
4105,5,2540,행당,승차,2022-08,40133
4106,5,2540,행당,하차,2022-08,36403
4107,5,2541,왕십리(성동구청),승차,2022-08,17997
4108,5,2541,왕십리(성동구청),하차,2022-08,18392
4109,5,2542,마장,승차,2022-08,32528
4110,5,2542,마장,하차,2022-08,31427
4111,5,2543,답십리,승차,2022-08,63491
4112,5,2543,답십리,하차,2022-08,61018
4113,5,2544,장한평,승차,2022-08,71159
4114,5,2544,장한평,하차,2022-08,72520
4115,5,2545,군자(능동),승차,2022-08,30131
4116,5,2545,군자(능동),하차,2022-08,32239
4117,5,2546,아차산(어린이대공원후문),승차,2022-08,74536
4118,5,2546,아차산(어린이대공원후문),하차,2022-08,73654
4119,5,2547,광나루(장신대),승차,2022-08,54480
4120,5,2547,광나루(장신대),하차,2022-08,51744
4121,5,2548,천호(풍납토성),승차,2022-08,105913
4122,5,2548,천호(풍납토성),하차,2022-08,110263
4123,5,2549,강동,승차,2022-08,88535
4124,5,2549,강동,하차,2022-08,87491
4125,5,2550,길동,승차,2022-08,59661
4126,5,2550,길동,하차,2022-08,61175
4127,5,2551,굽은다리(강동구민회관앞),승차,2022-08,59930
4128,5,2551,굽은다리(강동구민회관앞),하차,2022-08,56216
4129,5,2552,명일,승차,2022-08,55246
4130,5,2552,명일,하차,2022-08,58526
4131,5,2553,고덕,승차,2022-08,57445
4132,5,2553,고덕,하차,2022-08,57384
4133,5,2554,상일동,승차,2022-08,71466
4134,5,2554,상일동,하차,2022-08,69511
4135,5,2555,둔촌동,승차,2022-08,49728
4136,5,2555,둔촌동,하차,2022-08,50557
4137,5,2556,올림픽공원(한국체대),승차,2022-08,31977
4138,5,2556,올림픽공원(한국체대),하차,2022-08,29524
4139,5,2557,방이,승차,2022-08,37832
4140,5,2557,방이,하차,2022-08,37716
4141,5,2558,오금,승차,2022-08,15723
4142,5,2558,오금,하차,2022-08,15123
4143,5,2559,개롱,승차,2022-08,38533
4144,5,2559,개롱,하차,2022-08,40020
4145,5,2560,거여,승차,2022-08,48867
4146,5,2560,거여,하차,2022-08,48152
4147,5,2561,마천,승차,2022-08,42765
4148,5,2561,마천,하차,2022-08,44698
4149,5,2562,강일,승차,2022-08,26368
4150,5,2562,강일,하차,2022-08,26269
4151,5,2563,미사,승차,2022-08,58799
4152,5,2563,미사,하차,2022-08,58852
4153,5,2564,하남풍산,승차,2022-08,20698
4154,5,2564,하남풍산,하차,2022-08,20617
4155,5,2565,하남시청(덕풍·신장),승차,2022-08,51109
4156,5,2565,하남시청(덕풍·신장),하차,2022-08,52494
4157,5,2566,하남검단산,승차,2022-08,39036
4158,5,2566,하남검단산,하차,2022-08,38760
4159,6,2611,응암,승차,2022-08,89849
4160,6,2611,응암,하차,2022-08,90637
4161,6,2612,역촌,승차,2022-08,27078
4162,6,2612,역촌,하차,2022-08,26422
4163,6,2613,불광,승차,2022-08,34719
4164,6,2613,불광,하차,2022-08,28499
4165,6,2614,독바위,승차,2022-08,16102
4166,6,2614,독바위,하차,2022-08,20221
4167,6,2616,구산,승차,2022-08,41125
4168,6,2616,구산,하차,2022-08,44405
4169,6,2617,새절(신사),승차,2022-08,68461
4170,6,2617,새절(신사),하차,2022-08,69188
4171,6,2618,증산(명지대앞),승차,2022-08,55762
4172,6,2618,증산(명지대앞),하차,2022-08,56535
4173,6,2619,디지털미디어시티,승차,2022-08,43361
4174,6,2619,디지털미디어시티,하차,2022-08,44147
4175,6,2620,월드컵경기장(성산),승차,2022-08,45072
4176,6,2620,월드컵경기장(성산),하차,2022-08,44051
4177,6,2621,마포구청,승차,2022-08,57731
4178,6,2621,마포구청,하차,2022-08,52733
4179,6,2622,망원,승차,2022-08,63558
4180,6,2622,망원,하차,2022-08,66153
4181,6,2623,합정,승차,2022-08,30993
4182,6,2623,합정,하차,2022-08,29074
4183,6,2624,상수,승차,2022-08,17160
4184,6,2624,상수,하차,2022-08,17613
4185,6,2625,광흥창(서강),승차,2022-08,41477
4186,6,2625,광흥창(서강),하차,2022-08,41000
4187,6,2626,대흥(서강대앞),승차,2022-08,38598
4188,6,2626,대흥(서강대앞),하차,2022-08,38445
4189,6,2627,공덕,승차,2022-08,58556
4190,6,2627,공덕,하차,2022-08,55129
4191,6,2628,효창공원앞,승차,2022-08,28970
4192,6,2628,효창공원앞,하차,2022-08,26953
4193,6,2629,삼각지,승차,2022-08,12943
4194,6,2629,삼각지,하차,2022-08,10432
4195,6,2630,녹사평(용산구청),승차,2022-08,14203
4196,6,2630,녹사평(용산구청),하차,2022-08,13685
4197,6,2631,이태원,승차,2022-08,24428
4198,6,2631,이태원,하차,2022-08,25198
4199,6,2632,한강진,승차,2022-08,12105
4200,6,2632,한강진,하차,2022-08,11709
4201,6,2633,버티고개,승차,2022-08,11427
4202,6,2633,버티고개,하차,2022-08,13581
4203,6,2634,약수,승차,2022-08,18817
4204,6,2634,약수,하차,2022-08,18175
4205,6,2635,청구,승차,2022-08,15210
4206,6,2635,청구,하차,2022-08,17586
4207,6,2636,신당,승차,2022-08,29567
4208,6,2636,신당,하차,2022-08,29109
4209,6,2637,동묘앞,승차,2022-08,50839
4210,6,2637,동묘앞,하차,2022-08,47742
4211,6,2638,창신,승차,2022-08,15336
4212,6,2638,창신,하차,2022-08,14684
4213,6,2639,보문,승차,2022-08,23444
4214,6,2639,보문,하차,2022-08,22420
4215,6,2640,안암(고대병원앞),승차,2022-08,28081
4216,6,2640,안암(고대병원앞),하차,2022-08,27013
4217,6,2641,고려대(종암),승차,2022-08,25472
4218,6,2641,고려대(종암),하차,2022-08,25501
4219,6,2642,월곡(동덕여대),승차,2022-08,56537
4220,6,2642,월곡(동덕여대),하차,2022-08,55960
4221,6,2643,상월곡(한국과학기술연구원),승차,2022-08,31137
4222,6,2643,상월곡(한국과학기술연구원),하차,2022-08,30376
4223,6,2644,돌곶이,승차,2022-08,47435
4224,6,2644,돌곶이,하차,2022-08,46750
4225,6,2645,석계,승차,2022-08,60449
4226,6,2645,석계,하차,2022-08,60528
4227,6,2646,태릉입구,승차,2022-08,23412
4228,6,2646,태릉입구,하차,2022-08,23513
4229,6,2647,화랑대(서울여대입구),승차,2022-08,35818
4230,6,2647,화랑대(서울여대입구),하차,2022-08,32784
4231,6,2648,봉화산(서울의료원),승차,2022-08,37835
4232,6,2648,봉화산(서울의료원),하차,2022-08,37900
4233,7,2711,장암,승차,2022-08,9501
4234,7,2711,장암,하차,2022-08,7353
4235,7,2712,도봉산,승차,2022-08,38298
4236,7,2712,도봉산,하차,2022-08,53352
4237,7,2713,수락산,승차,2022-08,79738
4238,7,2713,수락산,하차,2022-08,81580
4239,7,2714,마들,승차,2022-08,68526
4240,7,2714,마들,하차,2022-08,67631
4241,7,2715,노원,승차,2022-08,96594
4242,7,2715,노원,하차,2022-08,97647
4243,7,2716,중계,승차,2022-08,62845
4244,7,2716,중계,하차,2022-08,60939
4245,7,2717,하계,승차,2022-08,81596
4246,7,2717,하계,하차,2022-08,80113
4247,7,2718,공릉(서울과학기술대),승차,2022-08,54171
4248,7,2718,공릉(서울과학기술대),하차,2022-08,54556
4249,7,2719,태릉입구,승차,2022-08,33259
4250,7,2719,태릉입구,하차,2022-08,31885
4251,7,2720,먹골,승차,2022-08,52211
4252,7,2720,먹골,하차,2022-08,53087
4253,7,2721,중화,승차,2022-08,48881
4254,7,2721,중화,하차,2022-08,49361
4255,7,2722,상봉(시외버스터미널),승차,2022-08,54482
4256,7,2722,상봉(시외버스터미널),하차,2022-08,52708
4257,7,2723,면목,승차,2022-08,75857
4258,7,2723,면목,하차,2022-08,78576
4259,7,2724,사가정,승차,2022-08,77618
4260,7,2724,사가정,하차,2022-08,77357
4261,7,2725,용마산(용마폭포공원),승차,2022-08,26935
4262,7,2725,용마산(용마폭포공원),하차,2022-08,29875
4263,7,2726,중곡,승차,2022-08,46568
4264,7,2726,중곡,하차,2022-08,46997
4265,7,2727,군자(능동),승차,2022-08,61725
4266,7,2727,군자(능동),하차,2022-08,54127
4267,7,2728,어린이대공원(세종대),승차,2022-08,30609
4268,7,2728,어린이대공원(세종대),하차,2022-08,30962
4269,7,2729,건대입구,승차,2022-08,43675
4270,7,2729,건대입구,하차,2022-08,40487
4271,7,2730,뚝섬유원지,승차,2022-08,37201
4272,7,2730,뚝섬유원지,하차,2022-08,37441
4273,7,2731,청담,승차,2022-08,62528
4274,7,2731,청담,하차,2022-08,60163
4275,7,2732,강남구청,승차,2022-08,40369
4276,7,2732,강남구청,하차,2022-08,41215
4277,7,2733,학동,승차,2022-08,48326
4278,7,2733,학동,하차,2022-08,45980
4279,7,2734,논현,승차,2022-08,35514
4280,7,2734,논현,하차,2022-08,35244
4281,7,2735,반포,승차,2022-08,28339
4282,7,2735,반포,하차,2022-08,27250
4283,7,2736,고속터미널,승차,2022-08,55353
4284,7,2736,고속터미널,하차,2022-08,49571
4285,7,2737,내방,승차,2022-08,56059
4286,7,2737,내방,하차,2022-08,54491
4287,7,2738,이수,승차,2022-08,58960
4288,7,2738,이수,하차,2022-08,56743
4289,7,2739,남성,승차,2022-08,57699
4290,7,2739,남성,하차,2022-08,57641
4291,7,2740,숭실대입구(살피재),승차,2022-08,50074
4292,7,2740,숭실대입구(살피재),하차,2022-08,51969
4293,7,2741,상도,승차,2022-08,49319
4294,7,2741,상도,하차,2022-08,46430
4295,7,2742,장승배기,승차,2022-08,54186
4296,7,2742,장승배기,하차,2022-08,55683
4297,7,2743,신대방삼거리,승차,2022-08,69976
4298,7,2743,신대방삼거리,하차,2022-08,72023
4299,7,2744,보라매,승차,2022-08,26982
4300,7,2744,보라매,하차,2022-08,27421
4301,7,2745,신풍,승차,2022-08,58118
4302,7,2745,신풍,하차,2022-08,58933
4303,7,2746,대림(구로구청),승차,2022-08,30232
4304,7,2746,대림(구로구청),하차,2022-08,29603
4305,7,2747,남구로,승차,2022-08,46376
4306,7,2747,남구로,하차,2022-08,47104
4307,7,2748,가산디지털단지,승차,2022-08,60104
4308,7,2748,가산디지털단지,하차,2022-08,56487
4309,7,2749,철산,승차,2022-08,77828
4310,7,2749,철산,하차,2022-08,77164
4311,7,2750,광명사거리,승차,2022-08,118621
4312,7,2750,광명사거리,하차,2022-08,124613
4313,7,2751,천왕,승차,2022-08,43466
4314,7,2751,천왕,하차,2022-08,43358
4315,7,2752,온수(성공회대입구),승차,2022-08,29842
4316,7,2752,온수(성공회대입구),하차,2022-08,28359
4317,8,2811,암사,승차,2022-08,82940
4318,8,2811,암사,하차,2022-08,82585
4319,8,2812,천호(풍납토성),승차,2022-08,66278
4320,8,2812,천호(풍납토성),하차,2022-08,61880
4321,8,2813,강동구청,승차,2022-08,50942
4322,8,2813,강동구청,하차,2022-08,51089
4323,8,2814,몽촌토성(평화의문),승차,2022-08,24376
4324,8,2814,몽촌토성(평화의문),하차,2022-08,23660
4325,8,2815,잠실(송파구청),승차,2022-08,57852
4326,8,2815,잠실(송파구청),하차,2022-08,56361
4327,8,2816,석촌,승차,2022-08,39588
4328,8,2816,석촌,하차,2022-08,42176
4329,8,2817,송파,승차,2022-08,49596
4330,8,2817,송파,하차,2022-08,49716
4331,8,2818,가락시장,승차,2022-08,49705
4332,8,2818,가락시장,하차,2022-08,51216
4333,8,2819,문정,승차,2022-08,45845
4334,8,2819,문정,하차,2022-08,45526
4335,8,2820,장지,승차,2022-08,60453
4336,8,2820,장지,하차,2022-08,57376
4337,8,2821,복정,승차,2022-08,29029
4338,8,2821,복정,하차,2022-08,26164
4339,8,2822,산성,승차,2022-08,24486
4340,8,2822,산성,하차,2022-08,26921
4341,8,2823,남한산성입구(성남법원.검찰청),승차,2022-08,60175
4342,8,2823,남한산성입구(성남법원.검찰청),하차,2022-08,57412
4343,8,2824,단대오거리,승차,2022-08,54797
4344,8,2824,단대오거리,하차,2022-08,53593
4345,8,2825,신흥,승차,2022-08,28585
4346,8,2825,신흥,하차,2022-08,29891
4347,8,2826,수진,승차,2022-08,35936
4348,8,2826,수진,하차,2022-08,35429
4349,8,2827,모란,승차,2022-08,42817
4350,8,2827,모란,하차,2022-08,33684
4351,8,2828,남위례,승차,2022-08,20016
4352,8,2828,남위례,하차,2022-08,20257
4353,1,150,서울역,승차,2022-09,148244
4354,1,150,서울역,하차,2022-09,142884
4355,1,151,시청,승차,2022-09,67598
4356,1,151,시청,하차,2022-09,65979
4357,1,152,종각,승차,2022-09,109085
4358,1,152,종각,하차,2022-09,102061
4359,1,153,종로3가,승차,2022-09,251166
4360,1,153,종로3가,하차,2022-09,233089
4361,1,154,종로5가,승차,2022-09,213590
4362,1,154,종로5가,하차,2022-09,207181
4363,1,155,동대문,승차,2022-09,93898
4364,1,155,동대문,하차,2022-09,92880
4365,1,156,신설동,승차,2022-09,94641
4366,1,156,신설동,하차,2022-09,91185
4367,1,157,제기동,승차,2022-09,243660
4368,1,157,제기동,하차,2022-09,264182
4369,1,158,청량리(서울시립대입구),승차,2022-09,215928
4370,1,158,청량리(서울시립대입구),하차,2022-09,221488
4371,1,159,동묘앞,승차,2022-09,125488
4372,1,159,동묘앞,하차,2022-09,127164
4373,2,201,시청,승차,2022-09,40748
4374,2,201,시청,하차,2022-09,36626
4375,2,202,을지로입구,승차,2022-09,74996
4376,2,202,을지로입구,하차,2022-09,69351
4377,2,203,을지로3가,승차,2022-09,58905
4378,2,203,을지로3가,하차,2022-09,58209
4379,2,204,을지로4가,승차,2022-09,65381
4380,2,204,을지로4가,하차,2022-09,64022
4381,2,205,동대문역사문화공원(DDP),승차,2022-09,41858
4382,2,205,동대문역사문화공원(DDP),하차,2022-09,46398
4383,2,206,신당,승차,2022-09,73990
4384,2,206,신당,하차,2022-09,75243
4385,2,207,상왕십리,승차,2022-09,51158
4386,2,207,상왕십리,하차,2022-09,52150
4387,2,208,왕십리(성동구청),승차,2022-09,39608
4388,2,208,왕십리(성동구청),하차,2022-09,33635
4389,2,209,한양대,승차,2022-09,9633
4390,2,209,한양대,하차,2022-09,10210
4391,2,210,뚝섬,승차,2022-09,44578
4392,2,210,뚝섬,하차,2022-09,45026
4393,2,211,성수,승차,2022-09,71465
4394,2,211,성수,하차,2022-09,72750
4395,2,212,건대입구,승차,2022-09,68613
4396,2,212,건대입구,하차,2022-09,71124
4397,2,213,구의(광진구청),승차,2022-09,79161
4398,2,213,구의(광진구청),하차,2022-09,80561
4399,2,214,강변(동서울터미널),승차,2022-09,97420
4400,2,214,강변(동서울터미널),하차,2022-09,95716
4401,2,215,잠실나루,승차,2022-09,69167
4402,2,215,잠실나루,하차,2022-09,69449
4403,2,216,잠실(송파구청),승차,2022-09,153460
4404,2,216,잠실(송파구청),하차,2022-09,146632
4405,2,217,잠실새내,승차,2022-09,89887
4406,2,217,잠실새내,하차,2022-09,90334
4407,2,218,종합운동장,승차,2022-09,40010
4408,2,218,종합운동장,하차,2022-09,41827
4409,2,219,삼성(무역센터),승차,2022-09,89756
4410,2,219,삼성(무역센터),하차,2022-09,82396
4411,2,220,선릉,승차,2022-09,171423
4412,2,220,선릉,하차,2022-09,151604
4413,2,221,역삼,승차,2022-09,112092
4414,2,221,역삼,하차,2022-09,113960
4415,2,222,강남,승차,2022-09,122286
4416,2,222,강남,하차,2022-09,105845
4417,2,223,교대(법원.검찰청),승차,2022-09,125121
4418,2,223,교대(법원.검찰청),하차,2022-09,141084
4419,2,224,서초,승차,2022-09,69571
4420,2,224,서초,하차,2022-09,70102
4421,2,225,방배,승차,2022-09,60571
4422,2,225,방배,하차,2022-09,60432
4423,2,226,사당,승차,2022-09,159424
4424,2,226,사당,하차,2022-09,154809
4425,2,227,낙성대(강감찬),승차,2022-09,83381
4426,2,227,낙성대(강감찬),하차,2022-09,85426
4427,2,228,서울대입구(관악구청),승차,2022-09,140920
4428,2,228,서울대입구(관악구청),하차,2022-09,135355
4429,2,229,봉천,승차,2022-09,114874
4430,2,229,봉천,하차,2022-09,115927
4431,2,230,신림,승차,2022-09,156703
4432,2,230,신림,하차,2022-09,156848
4433,2,231,신대방,승차,2022-09,95742
4434,2,231,신대방,하차,2022-09,97633
4435,2,232,구로디지털단지,승차,2022-09,136952
4436,2,232,구로디지털단지,하차,2022-09,137913
4437,2,233,대림(구로구청),승차,2022-09,97271
4438,2,233,대림(구로구청),하차,2022-09,100700
